Student ID,Name,Gender,Age,GPA,Major,Interested Domain,Projects,Internships,Certifications,Future Career,Python,SQL,Java,C++,JavaScript,Cloud,AI,Cybersecurity,Soft Skills,Work Experience (Years)
2144,Student 2144,Female,45,3.57,Embedded Systems,Data Visualization,1,5,None,Cybersecurity Analyst,4,7,8,10,5,8,8,5,Weak,7
2145,Student 2145,Male,23,2.54,Cybersecurity,Machine Learning,3,4,None,DevOps Engineer,7,4,9,4,7,5,4,3,Average,5
2146,Student 2146,Male,24,3.21,Web Development,Cyber Forensics,1,4,AWS Certified,Machine Learning Engineer,3,4,9,6,4,4,3,7,Weak,8
2147,Student 2147,Female,35,3.99,Game Development,Quantum AI,1,2,TensorFlow Certified,Cybersecurity Analyst,8,4,7,4,5,4,4,6,Average,2
2148,Student 2148,Female,35,2.94,Computer Science,Cyber Forensics,5,0,Google Android Developer,Security Consultant,3,4,5,9,10,5,7,6,Average,10
2149,Student 2149,Female,33,2.87,Quantum Computing,Cyber Forensics,2,5,Unity Certified,Data Engineer,7,6,5,8,9,6,8,7,Average,0
2150,Student 2150,Female,36,3.64,Mobile App Development,IoT Security,1,2,None,Web Developer,3,10,5,10,4,9,5,9,Weak,10
2151,Student 2151,Female,37,3.65,Software Engineering,Machine Learning,1,5,Google Android Developer,IoT Engineer,8,9,6,10,8,5,6,10,Average,9
2152,Student 2152,Female,42,3.28,Data Science,Mobile App Development,6,0,Google Android Developer,Data Scientist,4,4,6,8,4,7,10,3,Weak,7
2153,Student 2153,Non-binary,33,3.82,AI & Robotics,Game Development,4,3,None,IoT Engineer,7,10,10,6,8,8,9,3,Average,4
2154,Student 2154,Non-binary,30,2.89,Software Engineering,IoT Security,3,4,Cisco CCNA,Penetration Tester,9,7,3,7,3,10,4,8,Strong,8
2155,Student 2155,Female,21,2.99,Computer Science,Machine Learning,2,2,Cisco CCNA,Network Engineer,5,9,9,7,4,5,10,10,Strong,1
2156,Student 2156,Male,43,3.4,Software Engineering,IoT Security,1,4,Red Hat Certified Engineer,AI Researcher,5,8,7,9,10,7,5,10,Average,1
2157,Student 2157,Female,27,3.67,Data Science,Deep Learning,6,4,None,Network Engineer,8,4,8,10,9,7,7,5,Weak,8
2158,Student 2158,Non-binary,41,2.67,Web Development,AI Research,3,0,Kubernetes Administrator,Data Scientist,8,3,10,9,5,10,6,8,Weak,1
2159,Student 2159,Male,29,3.41,Data Science,Full Stack Development,5,3,Unity Certified,Data Scientist,9,8,6,4,6,9,10,6,Average,7
2160,Student 2160,Non-binary,27,3.63,Networking,Machine Learning,6,2,None,Mobile App Developer,9,6,7,4,8,3,6,6,Strong,5
2161,Student 2161,Female,43,3.65,Web Development,IoT Security,3,0,Unity Certified,AI Researcher,4,8,10,7,4,7,9,5,Strong,1
2162,Student 2162,Male,19,2.71,Data Science,Blockchain Security,4,4,Red Hat Certified Engineer,Full Stack Developer,10,10,6,5,6,8,4,7,Average,8
2163,Student 2163,Male,30,3.22,Cloud Computing,Ethical Hacking,5,0,Google Data Analytics,Cybersecurity Analyst,6,9,3,9,9,10,10,10,Weak,1
2164,Student 2164,Female,23,3.62,Blockchain Technology,Mobile App Development,1,4,Google Android Developer,Game Developer,4,9,5,3,9,10,6,9,Strong,8
2165,Student 2165,Male,30,3.35,Blockchain Technology,Big Data,6,5,MIT AI Certification,Cloud Architect,7,3,10,10,7,3,7,4,Weak,6
2166,Student 2166,Male,34,2.85,Cybersecurity,Mobile App Development,3,5,None,Data Engineer,5,7,3,7,8,6,7,8,Weak,10
2167,Student 2167,Male,44,3.43,Cloud Computing,Machine Learning,1,3,Microsoft Certified,Software Engineer,5,3,10,5,7,10,5,6,Strong,4
2168,Student 2168,Male,37,3.99,Web Development,Cyber Forensics,5,2,IBM Quantum Developer,Data Scientist,6,10,8,7,5,6,10,4,Average,9
2169,Student 2169,Male,30,3.19,Quantum Computing,Ethical Hacking,6,2,Kubernetes Administrator,AI Researcher,9,4,10,5,10,8,4,5,Average,5
2170,Student 2170,Non-binary,27,3.31,Networking,AI Research,1,0,CEH,Game Developer,9,8,3,5,10,3,10,6,Strong,1
2171,Student 2171,Female,29,3.74,Cybersecurity,Big Data,7,4,Microsoft Certified,Blockchain Developer,7,8,6,4,6,10,8,10,Average,3
2172,Student 2172,Female,35,3.43,Game Development,Game Development,2,1,None,Network Engineer,8,8,7,9,6,7,9,8,Strong,0
2173,Student 2173,Female,32,3.24,Embedded Systems,AI Research,3,2,Meta Frontend Developer,Game Developer,6,6,9,8,10,9,7,7,Average,0
2174,Student 2174,Male,31,3.07,Networking,Cloud Security,3,4,Unity Certified,Game Developer,3,6,4,9,9,9,6,8,Strong,6
2175,Student 2175,Non-binary,44,3.81,Human-Computer Interaction,Data Visualization,1,0,None,Penetration Tester,9,3,3,6,10,9,5,7,Weak,1
2176,Student 2176,Non-binary,18,2.94,Software Engineering,Deep Learning,7,4,Unity Certified,Network Engineer,9,7,4,5,10,8,3,7,Strong,1
2177,Student 2177,Male,28,2.95,Networking,Cloud Security,2,1,Kubernetes Administrator,Security Consultant,7,8,6,6,9,3,3,8,Weak,1
2178,Student 2178,Female,18,3.12,Mobile App Development,Machine Learning,3,5,Cisco CCNA,Cloud Architect,9,6,9,10,5,9,4,8,Average,7
2179,Student 2179,Non-binary,44,3.92,Computer Science,Quantum AI,3,4,MIT AI Certification,Penetration Tester,10,5,7,5,6,4,7,5,Average,8
2180,Student 2180,Non-binary,19,3.04,Data Science,Deep Learning,5,1,Kubernetes Administrator,Cybersecurity Analyst,7,5,6,5,4,5,8,10,Strong,6
2181,Student 2181,Non-binary,35,2.89,Bioinformatics,Data Visualization,7,4,Red Hat Certified Engineer,Data Engineer,6,5,4,7,7,3,3,5,Strong,6
2182,Student 2182,Male,42,2.73,Computer Science,Game Development,7,2,MIT AI Certification,Data Engineer,5,5,4,10,8,7,5,7,Strong,6
2183,Student 2183,Male,33,3.57,Mobile App Development,Mobile App Development,5,0,AWS Certified,Penetration Tester,6,4,7,6,3,10,4,5,Average,4
2184,Student 2184,Non-binary,24,3.25,Data Science,Quantum AI,3,1,None,Data Engineer,9,5,9,7,5,6,4,6,Average,10
2185,Student 2185,Male,33,2.57,Computer Science,Cloud Security,6,4,Red Hat Certified Engineer,Game Developer,7,6,3,7,7,4,7,3,Weak,9
2186,Student 2186,Male,18,2.8,Web Development,Mobile App Development,2,2,None,Data Scientist,5,10,5,4,6,5,4,4,Strong,7
2187,Student 2187,Non-binary,32,2.91,Cybersecurity,Mobile App Development,1,2,AWS Certified,Penetration Tester,3,8,7,6,7,5,8,8,Weak,0
2188,Student 2188,Male,31,2.93,Cybersecurity,Deep Learning,2,2,Red Hat Certified Engineer,Mobile App Developer,9,6,10,3,6,8,6,4,Strong,4
2189,Student 2189,Non-binary,29,3.39,Data Science,Mobile App Development,1,4,CEH,IoT Engineer,7,10,8,6,3,9,7,6,Average,6
2190,Student 2190,Female,28,2.52,Embedded Systems,AI Research,5,3,Cisco CCNA,Penetration Tester,4,7,4,3,5,10,9,5,Weak,7
2191,Student 2191,Male,45,3.34,Bioinformatics,Deep Learning,7,2,Kubernetes Administrator,Full Stack Developer,8,3,8,7,3,10,6,8,Weak,5
2192,Student 2192,Female,21,3.85,Blockchain Technology,DevOps,1,2,TensorFlow Certified,Cybersecurity Analyst,10,10,10,5,4,7,5,5,Strong,8
2193,Student 2193,Female,36,3.98,Data Science,Game Development,4,2,IBM Quantum Developer,Data Scientist,9,10,7,9,6,6,3,3,Average,0
2194,Student 2194,Male,27,3.77,Networking,Cyber Forensics,6,5,IBM Quantum Developer,AI Researcher,4,8,4,10,4,4,8,10,Strong,2
2195,Student 2195,Male,30,3.9,Cybersecurity,Blockchain Security,1,3,Kubernetes Administrator,Penetration Tester,10,4,8,6,5,5,9,10,Average,5
2196,Student 2196,Female,44,3.22,Human-Computer Interaction,Cloud Security,3,2,None,Blockchain Developer,3,5,10,5,6,5,7,5,Average,7
2197,Student 2197,Female,18,3.96,Web Development,Ethical Hacking,2,3,Microsoft Certified,Penetration Tester,7,9,5,6,6,6,8,10,Strong,3
2198,Student 2198,Non-binary,21,2.96,Software Engineering,Mobile App Development,6,3,Google Android Developer,AI Researcher,8,3,8,5,10,8,9,8,Weak,3
2199,Student 2199,Female,34,2.81,Embedded Systems,Data Visualization,6,2,AWS Certified,Network Engineer,6,5,8,3,8,5,3,6,Weak,8
2200,Student 2200,Female,28,3.04,Blockchain Technology,Deep Learning,1,2,IBM Quantum Developer,Full Stack Developer,7,8,9,3,4,5,7,9,Weak,1
2201,Student 2201,Non-binary,39,2.59,Mobile App Development,Data Visualization,5,3,Google Android Developer,Network Engineer,10,6,9,10,6,6,3,6,Average,6
2202,Student 2202,Male,45,3.42,Software Engineering,Blockchain Security,4,5,TensorFlow Certified,Blockchain Developer,9,9,10,5,6,5,5,10,Strong,5
2203,Student 2203,Male,20,2.84,Mobile App Development,IoT Security,4,1,MIT AI Certification,Machine Learning Engineer,7,7,10,10,3,9,6,5,Average,0
2204,Student 2204,Male,38,2.8,Computer Science,AI Research,1,4,None,Cybersecurity Analyst,7,8,6,7,7,9,4,6,Weak,7
2205,Student 2205,Male,23,2.94,Web Development,Mobile App Development,6,0,Unity Certified,Penetration Tester,10,6,6,5,4,5,8,8,Strong,1
2206,Student 2206,Female,24,3.28,Blockchain Technology,Quantum AI,4,5,Cisco CCNA,AI Researcher,3,5,8,3,8,9,7,6,Weak,6
2207,Student 2207,Male,37,2.79,Blockchain Technology,Quantum AI,2,3,None,Cloud Architect,5,7,10,4,4,7,3,3,Strong,3
2208,Student 2208,Non-binary,30,3.12,Software Engineering,Cyber Forensics,3,3,Microsoft Certified,Data Engineer,6,6,4,9,4,5,6,9,Average,10
2209,Student 2209,Non-binary,21,2.61,Blockchain Technology,AI Research,6,3,Cisco CCNA,Blockchain Developer,6,9,3,4,6,10,4,7,Weak,8
2210,Student 2210,Female,39,3.61,Bioinformatics,DevOps,6,1,None,Software Engineer,3,4,5,8,8,3,4,4,Average,0
2211,Student 2211,Male,22,3.74,Computer Science,Full Stack Development,2,1,TensorFlow Certified,Full Stack Developer,6,5,3,7,7,8,10,9,Weak,7
2212,Student 2212,Female,18,3.97,Quantum Computing,Full Stack Development,3,2,Google Android Developer,Game Developer,7,6,9,4,3,10,7,10,Average,2
2213,Student 2213,Male,24,3.03,AI & Robotics,IoT Security,7,2,None,Blockchain Developer,9,8,9,8,10,3,8,8,Strong,7
2214,Student 2214,Non-binary,20,2.98,Human-Computer Interaction,Big Data,6,0,IBM Quantum Developer,Cybersecurity Analyst,9,3,6,6,3,7,4,10,Strong,10
2215,Student 2215,Female,36,3.48,Computer Science,AI Research,5,0,Google Data Analytics,Penetration Tester,9,8,7,4,7,9,6,9,Weak,6
2216,Student 2216,Male,38,2.79,Data Science,IoT Security,3,4,Google Android Developer,IoT Engineer,5,8,7,5,7,6,7,7,Strong,7
2217,Student 2217,Male,20,3.23,Software Engineering,Cloud Security,5,0,Meta Frontend Developer,Software Engineer,9,5,10,8,5,3,8,5,Average,3
2218,Student 2218,Non-binary,29,3.01,AI & Robotics,Full Stack Development,3,0,MIT AI Certification,Machine Learning Engineer,3,6,6,9,5,5,10,3,Weak,3
2219,Student 2219,Non-binary,41,3.16,Computer Science,Deep Learning,5,5,None,Mobile App Developer,4,7,8,3,10,8,9,5,Average,1
2220,Student 2220,Female,35,2.86,Networking,Game Development,4,3,Cisco CCNA,IoT Engineer,6,5,7,8,3,4,3,10,Weak,7
2221,Student 2221,Non-binary,26,3.02,Bioinformatics,Ethical Hacking,2,1,CEH,Mobile App Developer,10,8,6,10,7,6,3,6,Weak,6
2222,Student 2222,Female,19,2.56,Human-Computer Interaction,DevOps,6,4,None,Game Developer,10,8,10,10,9,3,4,7,Weak,9
2223,Student 2223,Female,42,3.4,AI & Robotics,IoT Security,3,2,None,Game Developer,6,7,8,5,8,7,4,5,Weak,8
2224,Student 2224,Female,22,3.28,Web Development,DevOps,2,0,Google Data Analytics,Cloud Architect,8,3,6,10,6,6,9,10,Average,5
2225,Student 2225,Female,34,3.05,Embedded Systems,Quantum AI,3,3,MIT AI Certification,Security Consultant,4,5,4,6,4,5,3,8,Strong,5
2226,Student 2226,Non-binary,42,3.78,Data Science,Machine Learning,1,3,AWS Certified,IoT Engineer,10,7,9,6,5,6,3,10,Average,5
2227,Student 2227,Non-binary,33,2.74,Cybersecurity,Machine Learning,5,1,Cisco CCNA,Web Developer,8,3,5,9,8,9,3,5,Average,4
2228,Student 2228,Male,24,2.63,Human-Computer Interaction,Mobile App Development,1,3,Meta Frontend Developer,IoT Engineer,4,8,8,3,10,5,9,9,Strong,4
2229,Student 2229,Non-binary,29,3.83,Game Development,Blockchain Security,2,4,IBM Quantum Developer,Data Scientist,10,3,4,9,3,8,10,6,Strong,9
2230,Student 2230,Male,20,3.77,Computer Science,DevOps,1,0,TensorFlow Certified,IoT Engineer,6,4,10,10,9,4,5,7,Average,4
2231,Student 2231,Male,35,3.6,Data Science,Game Development,1,2,None,Game Developer,9,7,8,7,6,4,4,4,Average,6
2232,Student 2232,Male,30,3.1,Cybersecurity,Mobile App Development,1,4,None,Penetration Tester,7,6,4,3,8,8,4,7,Strong,10
2233,Student 2233,Female,44,3.94,Data Science,Quantum AI,3,4,None,Mobile App Developer,3,8,10,4,4,4,9,5,Weak,5
2234,Student 2234,Male,38,2.74,Embedded Systems,Big Data,6,5,Unity Certified,Machine Learning Engineer,10,3,8,9,10,4,5,4,Strong,9
2235,Student 2235,Male,37,2.98,Blockchain Technology,Cyber Forensics,4,1,None,Penetration Tester,6,7,4,5,8,5,8,6,Weak,7
2236,Student 2236,Female,39,3.59,AI & Robotics,Mobile App Development,3,3,Google Data Analytics,Cloud Architect,3,10,5,5,8,3,3,9,Strong,1
2237,Student 2237,Female,32,3.16,Embedded Systems,Mobile App Development,1,1,CEH,Mobile App Developer,5,4,3,8,9,10,10,10,Weak,6
2238,Student 2238,Male,45,3.75,Human-Computer Interaction,Ethical Hacking,1,1,Google Android Developer,Quantum Computing Researcher,3,4,7,5,10,4,8,10,Weak,2
2239,Student 2239,Male,37,3.38,Embedded Systems,Quantum AI,4,1,AWS Certified,Mobile App Developer,9,7,3,8,7,8,3,4,Weak,5
2240,Student 2240,Female,20,2.58,Cybersecurity,Cloud Security,2,4,Google Android Developer,Quantum Computing Researcher,5,5,6,6,10,8,4,5,Strong,0
2241,Student 2241,Male,45,3.75,Mobile App Development,IoT Security,6,1,CEH,Mobile App Developer,7,8,7,10,9,7,4,7,Weak,4
2242,Student 2242,Male,19,3.18,Computer Science,Blockchain Security,5,3,MIT AI Certification,Penetration Tester,4,5,3,5,6,7,8,10,Average,5
2243,Student 2243,Non-binary,44,3.48,Mobile App Development,Mobile App Development,7,5,MIT AI Certification,AI Researcher,3,10,3,4,9,9,6,8,Average,6
2244,Student 2244,Non-binary,23,3.48,Cybersecurity,Cyber Forensics,4,3,Kubernetes Administrator,Data Engineer,5,3,3,4,9,9,10,7,Strong,10
2245,Student 2245,Male,37,3.89,Cloud Computing,Ethical Hacking,5,5,CEH,Data Engineer,4,8,7,9,3,8,3,7,Average,2
2246,Student 2246,Non-binary,35,2.57,Computer Science,Ethical Hacking,5,2,Cisco CCNA,AI Researcher,6,4,7,5,8,6,5,4,Strong,10
2247,Student 2247,Non-binary,43,3.96,Software Engineering,Cyber Forensics,4,5,Meta Frontend Developer,Blockchain Developer,10,9,10,7,3,3,8,10,Weak,4
2248,Student 2248,Non-binary,25,3.8,Computer Science,Data Visualization,4,0,MIT AI Certification,Network Engineer,8,4,3,8,8,5,5,5,Strong,2
2249,Student 2249,Non-binary,20,3.9,Software Engineering,Machine Learning,6,1,Unity Certified,Blockchain Developer,9,10,9,9,8,4,4,8,Strong,1
2250,Student 2250,Male,43,3.73,Web Development,Big Data,6,1,MIT AI Certification,AI Researcher,4,8,6,10,5,7,8,4,Average,6
2251,Student 2251,Female,40,3.9,Web Development,Quantum AI,6,5,Unity Certified,Security Consultant,6,3,7,10,4,10,7,8,Average,3
2252,Student 2252,Male,21,3.71,Data Science,Data Visualization,5,2,Meta Frontend Developer,Mobile App Developer,9,10,6,8,3,10,3,10,Weak,10
2253,Student 2253,Female,33,3.54,AI & Robotics,Ethical Hacking,7,2,CEH,IoT Engineer,9,7,6,8,5,8,7,4,Strong,7
2254,Student 2254,Female,30,3.33,Game Development,Big Data,1,5,Red Hat Certified Engineer,Data Scientist,6,4,7,10,10,7,4,8,Strong,7
2255,Student 2255,Male,31,3.78,Computer Science,DevOps,4,2,None,Web Developer,4,8,9,10,9,8,6,9,Weak,3
2256,Student 2256,Non-binary,34,3.43,Quantum Computing,Quantum AI,4,1,MIT AI Certification,Network Engineer,3,5,8,8,3,4,4,10,Strong,3
2257,Student 2257,Female,34,2.68,Human-Computer Interaction,DevOps,4,4,None,Full Stack Developer,8,5,5,6,5,4,3,9,Weak,9
2258,Student 2258,Female,18,3.82,Networking,IoT Security,7,0,None,DevOps Engineer,8,6,3,7,5,3,10,7,Strong,6
2259,Student 2259,Female,20,3.99,Bioinformatics,Full Stack Development,1,2,Google Android Developer,IoT Engineer,3,8,3,9,4,4,10,4,Average,0
2260,Student 2260,Male,26,2.57,Computer Science,Deep Learning,5,1,Red Hat Certified Engineer,Software Engineer,7,5,4,6,6,4,8,6,Weak,1
2261,Student 2261,Female,45,3.25,Computer Science,Game Development,3,5,TensorFlow Certified,IoT Engineer,8,7,6,9,9,6,4,9,Strong,0
2262,Student 2262,Female,37,2.73,Networking,Cyber Forensics,1,3,TensorFlow Certified,Blockchain Developer,3,7,3,7,7,9,3,5,Strong,10
2263,Student 2263,Male,24,2.78,Software Engineering,Machine Learning,1,5,Google Android Developer,Web Developer,5,7,3,8,10,8,3,5,Average,5
2264,Student 2264,Male,37,3.13,Embedded Systems,Blockchain Security,2,3,None,Full Stack Developer,5,4,4,8,9,4,4,6,Strong,9
2265,Student 2265,Non-binary,23,3.54,Bioinformatics,AI Research,3,0,None,IoT Engineer,6,9,5,5,4,7,4,9,Average,1
2266,Student 2266,Male,30,2.82,Bioinformatics,Cyber Forensics,1,1,None,Quantum Computing Researcher,10,3,10,7,7,3,7,3,Weak,6
2267,Student 2267,Female,34,3.1,Game Development,Ethical Hacking,5,1,IBM Quantum Developer,Blockchain Developer,3,7,7,3,10,7,8,7,Average,3
2268,Student 2268,Female,41,3.58,Bioinformatics,Game Development,3,1,AWS Certified,Cybersecurity Analyst,5,9,6,9,5,9,7,3,Average,8
2269,Student 2269,Female,35,2.61,Quantum Computing,Big Data,6,5,None,Full Stack Developer,10,3,3,7,8,5,3,10,Strong,1
2270,Student 2270,Male,40,3.01,Networking,IoT Security,4,2,Red Hat Certified Engineer,DevOps Engineer,8,5,3,7,5,4,3,5,Strong,4
2271,Student 2271,Non-binary,44,2.83,Mobile App Development,AI Research,2,5,Google Data Analytics,Data Scientist,5,5,7,7,4,10,4,4,Average,9
2272,Student 2272,Female,33,2.7,AI & Robotics,Game Development,7,3,None,Machine Learning Engineer,4,9,6,7,5,8,5,6,Strong,2
2273,Student 2273,Non-binary,22,2.57,Web Development,Full Stack Development,3,0,Google Android Developer,Data Engineer,10,10,10,10,9,3,4,6,Average,9
2274,Student 2274,Male,35,3.1,Cloud Computing,Blockchain Security,7,1,Unity Certified,Quantum Computing Researcher,8,4,8,7,5,5,5,9,Strong,9
2275,Student 2275,Female,44,2.8,Cybersecurity,Cyber Forensics,2,0,None,DevOps Engineer,8,4,6,10,5,7,6,3,Average,4
2276,Student 2276,Male,44,3.88,Data Science,Machine Learning,7,3,Red Hat Certified Engineer,AI Researcher,9,10,4,10,5,4,7,4,Weak,2
2277,Student 2277,Non-binary,22,3.75,Embedded Systems,Quantum AI,5,3,None,Mobile App Developer,3,8,9,10,9,4,7,3,Weak,1
2278,Student 2278,Non-binary,34,3.06,Computer Science,Machine Learning,1,2,Unity Certified,Web Developer,9,10,10,3,4,7,10,7,Strong,3
2279,Student 2279,Male,34,3.66,Human-Computer Interaction,Blockchain Security,5,2,Meta Frontend Developer,Cybersecurity Analyst,3,6,4,6,8,9,4,7,Weak,1
2280,Student 2280,Non-binary,27,3.19,Software Engineering,Cyber Forensics,5,3,Microsoft Certified,Cloud Architect,3,9,9,3,5,5,4,9,Average,8
2281,Student 2281,Male,21,3.87,Cloud Computing,Game Development,6,5,None,Game Developer,7,5,6,9,4,7,8,10,Average,4
2282,Student 2282,Non-binary,36,3.38,Data Science,Cyber Forensics,2,4,Kubernetes Administrator,Blockchain Developer,5,8,10,5,9,10,9,3,Weak,6
2283,Student 2283,Male,36,3.53,Human-Computer Interaction,Machine Learning,2,3,None,Web Developer,4,4,10,8,10,8,8,8,Weak,9
2284,Student 2284,Male,37,2.79,Cloud Computing,Mobile App Development,4,1,MIT AI Certification,Software Engineer,5,9,5,10,10,8,6,4,Strong,7
2285,Student 2285,Male,28,3.96,Cybersecurity,Big Data,3,0,None,Blockchain Developer,9,4,8,10,7,10,4,9,Strong,7
2286,Student 2286,Female,24,3.87,Human-Computer Interaction,IoT Security,5,5,Microsoft Certified,Cybersecurity Analyst,3,3,6,3,10,7,7,9,Strong,7
2287,Student 2287,Female,21,2.92,Web Development,Quantum AI,7,5,Cisco CCNA,Quantum Computing Researcher,7,7,6,5,8,3,10,3,Strong,6
2288,Student 2288,Male,32,3.19,Mobile App Development,IoT Security,4,5,None,Data Scientist,5,3,9,9,8,5,9,9,Strong,9
2289,Student 2289,Non-binary,34,3.72,Game Development,Full Stack Development,1,5,TensorFlow Certified,Data Engineer,6,7,5,8,10,3,6,9,Average,4
2290,Student 2290,Male,24,3.68,Human-Computer Interaction,Machine Learning,6,0,None,Software Engineer,10,4,3,5,5,6,8,4,Average,1
2291,Student 2291,Non-binary,24,3.73,Bioinformatics,Quantum AI,2,2,Microsoft Certified,Game Developer,7,7,3,6,7,7,7,6,Weak,4
2292,Student 2292,Female,45,3.38,Cybersecurity,Ethical Hacking,1,0,AWS Certified,Blockchain Developer,8,3,9,3,9,5,4,5,Strong,6
2293,Student 2293,Female,28,2.7,Cybersecurity,Ethical Hacking,7,5,MIT AI Certification,Web Developer,7,5,5,3,4,6,3,3,Average,5
2294,Student 2294,Female,29,3.27,AI & Robotics,Full Stack Development,3,1,TensorFlow Certified,IoT Engineer,7,7,9,3,4,8,8,5,Strong,1
2295,Student 2295,Male,37,3.84,Blockchain Technology,Quantum AI,7,0,TensorFlow Certified,AI Researcher,6,10,6,9,3,6,4,7,Weak,6
2296,Student 2296,Male,45,2.79,Cybersecurity,Big Data,4,0,None,Quantum Computing Researcher,5,8,4,6,9,8,9,9,Weak,1
2297,Student 2297,Non-binary,32,3.96,Quantum Computing,Quantum AI,3,1,MIT AI Certification,Cybersecurity Analyst,10,9,3,4,7,8,9,5,Weak,4
2298,Student 2298,Male,27,2.7,Embedded Systems,Deep Learning,2,0,None,Security Consultant,3,4,10,10,4,4,3,5,Strong,1
2299,Student 2299,Male,30,2.79,AI & Robotics,Machine Learning,4,3,Red Hat Certified Engineer,Software Engineer,9,8,3,4,4,10,5,10,Weak,2
2300,Student 2300,Female,29,3.42,Quantum Computing,Quantum AI,4,2,None,Data Scientist,3,10,4,6,9,9,5,7,Weak,1
2301,Student 2301,Non-binary,44,3.14,Human-Computer Interaction,DevOps,7,1,IBM Quantum Developer,Data Scientist,10,7,9,7,10,7,9,7,Average,2
2302,Student 2302,Female,44,3.47,Cybersecurity,Mobile App Development,1,1,Google Android Developer,Web Developer,6,10,8,10,7,10,3,6,Weak,2
2303,Student 2303,Male,34,3.69,Game Development,Data Visualization,2,3,None,Network Engineer,4,3,9,5,9,7,7,9,Strong,1
